	nn	opentime	price	volume	numtrade	minper	maxper	RSI	MA2_1_perc	MA2_2_perc	MA1d30_perc	Lev24hMAX_perc	Lev24hMIN_perc	Lev7dMAX_perc	Lev7dMIN_perc
14499	14499.0	0.0417	0.00107225	11526.0	13.0	-0.21	0.33	0.3621	0.1617	0.2385	-0.8505	1.495	-0.1697	4.4533	-2.1842
14500	14500.0	0.0521	0.00107179	3759.0	16.0	-0.17	0.35	0.3421	0.1651	0.2366	-0.808	1.5385	-0.167	4.4981	-2.1422
14501	14501.0	0.0625	0.00107553	29168.0	18.0	-0.51	0.0	0.5685	-0.1865	-0.127	-1.1529	1.1855	-0.5142	4.1347	-2.4825
14502	14502.0	0.0729	0.00107182	40588.0	60.0	-0.17	0.27	0.4066	0.1347	0.1989	-0.8108	1.5357	-0.1698	4.4952	-2.1449
14503	14503.0	0.0833	0.00107078	44071.0	47.0	-0.07	0.37	0.3719	0.2115	0.2643	-0.7144	1.6343	-0.0728	4.5966	-2.0499
14504	14504.0	0.0938	0.00107031	17251.0	59.0	-0.03	0.41	0.3559	0.2114	0.2945	-0.6708	1.679	-0.029	4.6426	-2.0069
14505	14505.0	0.1042	0.00107195	12002.0	26.0	-0.18	0.26	0.4519	0.0286	0.1283	-0.8228	1.5234	-0.1819	4.4825	-2.1568
14506	14506.0	0.1146	0.00107245	27305.0	17.0	-0.25	0.21	0.4794	-0.0317	0.0606	-0.869	1.4761	-0.2284	4.4338	-2.2024
14507	14507.0	0.125	0.001072	7486.0	15.0	-0.4	0.26	0.4554	0.0073	0.0828	-0.8274	1.5187	-0.1866	4.4776	-2.1614
14508	14508.0	0.1354	0.0010733	70906.0	52.0	-0.52	0.18	0.5342	-0.0962	-0.054	-0.9475	1.3957	-0.3075	4.3511	-2.2799
14509	14509.0	0.1458	0.00107059	7917.0	15.0	-0.27	1.51	0.3952	0.099	0.1783	-0.6968	1.6524	-0.0551	4.6152	-2.0325
14510	14510.0	0.1562	0.00107017	9139.0	13.0	-0.23	4.66	0.3774	0.119	0.203	-0.6578	1.6923	-0.0159	4.6563	-1.9941
14511	14511.0	0.1667	0.00107019	57893.0	27.0	-0.23	4.65	0.3789	0.1103	0.1768	-0.6597	1.6904	-0.0178	4.6543	-1.9959
14512	14512.0	0.1771	0.00107	11039.0	14.0	-0.22	4.67	0.3688	0.1244	0.1667	-0.6421	1.7084	-0.2159	4.6729	-1.9785
14513	14513.0	0.1875	0.00107002	5678.0	7.0	-0.22	4.67	0.3708	0.1	0.1424	-0.6439	1.7065	-0.2178	4.6709	-1.9803
14514	14514.0	0.1979	0.00107003	26303.0	13.0	-0.22	4.67	0.372	0.0708	0.1276	-0.6448	1.7056	-0.2187	4.67	-1.9813
14515	14515.0	0.2083	0.00107006	37608.0	32.0	-0.22	4.67	0.3762	0.0453	0.114	-0.6476	1.7027	-0.2215	4.667	-1.984
14516	14516.0	0.2188	0.00106965	30095.0	75.0	-0.18	4.71	0.3401	0.041	0.1157	-0.6024	4.7071	-0.1832	4.7071	-1.9464
14517	14517.0	0.2292	0.00107172	15498.0	54.0	-0.38	4.5	0.5784	-0.139	-0.0783	-0.7944	4.5049	-0.376	4.5049	-2.1358
14518	14518.0	0.2396	0.00107625	103662.0	274.0	-0.79	4.07	0.7806	-0.4887	-0.4649	-1.212	4.065	-0.7954	4.065	-2.5477
14519	14519.0	0.25	0.00108273	515514.0	1115.0	-1.39	3.44	0.8782	-0.9395	-0.9842	-1.8032	3.4422	-1.3891	3.4422	-3.131
14520	14520.0	0.2604	0.0010969	199281.0	689.0	-2.66	0.76	0.9429	-1.9127	-2.1116	-3.0717	2.1059	-2.663	2.1059	-4.3824
14521	14521.0	0.2708	0.00107318	67132.0	236.0	-0.51	1.58	0.4627	0.2921	0.0565	-0.9294	4.3627	-0.5116	4.3627	-2.269
14522	14522.0	0.2812	0.00107634	66690.0	90.0	-0.21	1.28	0.5021	0.071	-0.2104	-1.2202	4.0563	-0.8036	4.0563	-2.5559
14523	14523.0	0.2917	0.0010811	19485.0	65.0	-0.65	0.83	0.559	-0.242	-0.6017	-1.6551	3.5982	-1.2404	3.5982	-2.9849
14524	14524.0	0.3021	0.00108973	32948.0	105.0	-1.44	0.04	0.6448	-0.8017	-1.2718	-2.434	2.7778	-2.0225	2.7778	-3.7532
14525	14525.0	0.3125	0.00107918	47373.0	94.0	-0.47	0.67	0.5047	0.2545	-0.2509	-1.4802	3.7825	-1.0647	3.7825	-2.8123
14526	14526.0	0.3229	0.00107657	19436.0	58.0	-0.65	0.91	0.4749	0.5012	0.0304	-1.2413	4.0341	-0.8248	4.0341	-2.5767
14527	14527.0	0.3333	0.00107816	57274.0	101.0	-0.8	0.76	0.4961	0.3	-0.0667	-1.387	3.8807	-0.9711	3.8807	-2.7204
14528	14528.0	0.3438	0.00107756	16482.0	66.0	-0.74	0.8	0.4874	0.1315	0.0356	-1.3321	3.9385	-0.916	3.9385	-2.6662
14529	14529.0	0.3542	0.00108031	8798.0	41.0	-1.0	0.54	0.5311	-0.0408	-0.1556	-1.5832	3.6739	-1.1682	3.6739	-2.914
14530	14530.0	0.3646	0.00108174	22318.0	57.0	-1.13	0.41	0.5541	-0.1106	-0.2156	-1.7133	3.5369	-1.2988	3.5369	-3.0423
14531	14531.0	0.375	0.00108095	10428.0	48.0	-2.45	0.43	0.5371	-0.0393	-0.073	-1.6415	3.6126	-1.2267	3.6126	-2.9715
14532	14532.0	0.3854	0.00108054	4791.0	41.0	-2.93	0.46	0.5273	-0.1077	0.0194	-1.6042	3.6519	-1.1892	3.6519	-2.9346
14533	14533.0	0.3958	0.00108497	5631.0	32.0	-3.33	0.05	0.6157	-0.4489	-0.3354	-2.0059	3.2287	-1.5927	3.2287	-3.331
14534	14534.0	0.4062	0.00108126	7585.0	40.0	-3.0	0.4	0.5206	-0.0531	-0.0025	-1.6697	3.5829	-1.255	3.5829	-2.9993
14535	14535.0	0.4167	0.00107914	70841.0	148.0	-2.81	0.23	0.472	0.1546	0.0842	-1.4765	3.7863	-1.061	3.7863	-2.8087
14536	14536.0	0.4271	0.0010774	45420.0	74.0	-2.65	0.39	0.4333	0.3145	0.272	-1.3174	3.954	-2.6518	3.954	-2.6518
14537	14537.0	0.4375	0.00107695	15581.0	74.0	-2.61	0.38	0.4228	0.3174	0.3176	-1.2762	3.9974	-2.6111	3.9974	-2.6111
14538	14538.0	0.4479	0.00107337	10525.0	68.0	-2.29	0.71	0.3453	0.5546	0.6042	-0.9469	4.3443	-2.2863	4.3443	-2.2863
14539	14539.0	0.4583	0.00107201	38969.0	99.0	-2.16	0.84	0.3194	0.5779	0.6216	-0.8212	4.4766	-2.1623	4.4766	-2.1623
14540	14540.0	0.4688	0.00107102	339011.0	750.0	-2.07	0.93	0.3003	0.5597	0.6639	-0.7296	4.5732	-2.0719	4.5732	-2.0719
14541	14541.0	0.4792	0.00106125	86185.0	417.0	-1.17	1.86	0.1777	1.2061	1.4943	0.1843	5.5359	-1.1703	5.5359	-1.1703
14542	14542.0	0.4896	0.00106022	20231.0	81.0	-0.4	1.96	0.1692	1.0564	1.4801	0.2817	5.6385	-1.0743	5.6385	-1.0743
14543	14543.0	0.5	0.00105733	279809.0	409.0	-0.13	2.24	0.1463	1.0748	1.63	0.5558	5.9272	-0.8039	5.9272	-0.8039
14544	14544.0	0.5104	0.00107689	32175.0	88.0	-0.98	0.36	0.5873	-0.767	-0.2372	-1.2707	4.0032	-2.6057	4.0032	-2.6057
14545	14545.0	0.5208	0.00107272	13130.0	60.0	-0.59	0.49	0.5205	-0.4306	0.0946	-0.8869	4.4075	-2.227	4.4075	-2.227
14546	14546.0	0.5312	0.00107533	14339.0	38.0	-0.83	0.25	0.5573	-0.6495	-0.1832	-1.1274	4.1541	-2.4644	4.1541	-2.4644
14547	14547.0	0.5417	0.00107302	8826.0	27.0	-0.62	0.52	0.5163	-0.4238	-0.015	-0.9146	4.3783	-2.2544	4.3783	-2.2544
14548	14548.0	0.5521	0.00106902	8731.0	33.0	-0.25	0.9	0.4496	-0.0746	0.2596	-0.5438	4.7689	-1.8886	4.7689	-1.8886
14549	14549.0	0.5625	0.00107099	13873.0	24.0	-0.2	0.71	0.4877	-0.1447	0.0113	-0.7268	4.5761	-2.0691	4.5761	-2.0691
14550	14550.0	0.5729	0.00107039	12622.0	49.0	-0.14	0.77	0.476	0.03	0.0128	-0.6711	4.6348	-2.0142	4.6348	-2.0142
14551	14551.0	0.5833	0.00107113	12083.0	47.0	-0.21	0.7	0.4934	0.122	-0.0953	-0.7397	4.5625	-2.0819	4.5625	-2.0819
14552	14552.0	0.5938	0.0010726	13920.0	26.0	-0.43	0.56	0.5298	-0.0653	-0.2592	-0.8758	4.4192	-2.2161	4.4192	-2.2161
14553	14553.0	0.6042	0.00107049	4171.0	13.0	-0.3	0.76	0.473	0.1057	-0.0806	-0.6804	4.625	-2.0234	4.625	-2.0234
14554	14554.0	0.6146	0.00107363	9957.0	25.0	-0.59	0.47	0.5557	-0.2069	-0.3628	-0.9709	4.319	-2.3099	4.319	-2.3099
14555	14555.0	0.625	0.0010721	15588.0	21.0	-0.65	0.61	0.5102	-0.0752	-0.2138	-0.8296	4.4679	-2.1705	4.4679	-2.1705
14556	14556.0	0.6354	0.0010759	18534.0	37.0	-1.0	0.25	0.6041	-0.3482	-0.4755	-1.1798	4.0989	-2.516	4.0989	-2.516
14557	14557.0	0.6458	0.00107501	75000.0	38.0	-1.17	0.23	0.574	-0.219	-0.3014	-1.098	4.1851	-2.4353	4.1851	-2.4353
14558	14558.0	0.6562	0.00107704	24821.0	37.0	-1.36	0.0	0.6239	-0.3298	-0.3673	-1.2844	3.9887	-2.6192	3.9887	-2.6192
14559	14559.0	0.6667	0.0010736	5037.0	12.0	-1.27	0.22	0.5067	0.0183	-0.0685	-0.9681	4.3219	-2.3072	4.3219	-2.3072
14560	14560.0	0.6771	0.00107256	10168.0	35.0	-1.17	0.32	0.4752	0.1148	0.0274	-0.8721	4.4231	-2.2125	4.4231	-2.2125
14561	14561.0	0.6875	0.00107288	74036.0	107.0	-1.2	0.29	0.4866	0.1128	-0.0176	-0.9017	4.3919	-2.2416	4.3919	-2.2416
14562	14562.0	0.6979	0.00106809	32214.0	34.0	-0.76	0.5	0.3523	0.4969	0.4	-0.4572	4.8601	-1.8032	4.8601	-1.8032
14563	14563.0	0.7083	0.00107278	25795.0	27.0	-1.19	0.11	0.5076	0.0655	-0.0156	-0.8924	4.4016	-2.2325	4.4016	-2.2325
14564	14564.0	0.7188	0.00106736	34969.0	63.0	-0.69	0.64	0.3836	0.4736	0.4694	-0.3892	4.9318	-1.7361	4.9318	-1.7361
14565	14565.0	0.7292	0.00107302	34931.0	41.0	-1.21	0.49	0.525	-0.0796	-0.0442	-0.9146	4.3783	-2.2544	4.3783	-2.2544
14566	14566.0	0.7396	0.00106655	33169.0	104.0	-0.61	1.34	0.402	0.4036	0.5336	-0.3135	5.0115	-1.6614	5.0115	-1.6614
14567	14567.0	0.75	0.00106581	3670.0	28.0	-0.55	1.41	0.3898	0.382	0.5609	-0.2443	5.0844	-1.5932	5.0844	-1.5932
14568	14568.0	0.7604	0.00106497	58949.0	136.0	-0.47	1.49	0.3748	0.3721	0.6057	-0.1656	5.1673	-1.5155	5.1673	-1.5155
14569	14569.0	0.7708	0.0010615	26851.0	68.0	-0.14	1.82	0.316	0.5662	0.8583	0.1607	5.5111	-1.1936	5.5111	-1.1936
14570	14570.0	0.7812	0.00106605	25661.0	29.0	-0.45	1.39	0.4483	0.113	0.39	-0.2667	5.0607	-1.6153	5.0607	-1.6153
14571	14571.0	0.7917	0.00106433	20752.0	31.0	-0.12	1.63	0.4131	0.1756	0.4798	-0.1056	5.2305	-1.4563	5.2305	-1.4563
14572	14572.0	0.8021	0.00106883	29461.0	95.0	-0.18	1.27	0.5267	-0.229	0.0182	-0.5262	4.7875	-1.8712	4.7875	-1.8712
14573	14573.0	0.8125	0.00107	16621.0	33.0	-0.19	1.61	0.5529	-0.3734	-0.135	-0.6349	4.6729	-1.9785	4.6729	-1.9785
14574	14574.0	0.8229	0.00107415	22432.0	95.0	-0.31	1.21	0.6364	-0.6698	-0.5174	-1.0188	4.2685	-2.3572	4.2685	-2.3572
14575	14575.0	0.8333	0.00107718	18451.0	84.0	-0.34	1.39	0.6862	-0.8173	-0.7687	-1.2972	3.9752	-2.6319	3.9752	-2.6319
14576	14576.0	0.8438	0.00108083	8773.0	48.0	-0.68	1.41	0.7369	-0.9688	-1.0547	-1.6306	3.6241	-2.9607	3.6241	-2.9607
14577	14577.0	0.8542	0.0010785	30479.0	35.0	-0.46	1.63	0.6578	-0.5578	-0.7766	-1.418	3.8479	-2.751	3.8479	-2.751
14578	14578.0	0.8646	0.0010773	52736.0	58.0	-0.35	1.74	0.6179	-0.3165	-0.6381	-1.3082	3.9636	-2.6427	3.9636	-2.6427
14579	14579.0	0.875	0.00108073	8446.0	26.0	-0.67	2.15	0.6822	-0.4432	-0.871	-1.6215	3.6337	-2.9517	3.6337	-2.9517
14580	14580.0	0.8854	0.00107893	37433.0	56.0	-0.5	2.32	0.6185	-0.1601	-0.6691	-1.4573	3.8065	-2.7898	3.8065	-2.7898
14581	14581.0	0.8958	0.00108166	19170.0	56.0	-0.75	2.06	0.6726	-0.2774	-0.8267	-1.7061	3.5446	-3.0351	3.5446	-3.0351
14582	14582.0	0.9062	0.00108059	43680.0	259.0	-0.66	2.16	0.6316	-0.1041	-0.6373	-1.6087	3.6471	-2.9391	3.6471	-2.9391
14583	14583.0	0.9167	0.00108618	49094.0	112.0	-1.17	1.64	0.7313	-0.5146	-1.0185	-2.1151	3.1137	-3.4387	3.1137	-3.4387
14584	14584.0	0.9271	0.0010739	131548.0	257.0	-0.04	2.8	0.4318	0.5423	0.1903	-0.9958	4.2928	-2.3345	4.2928	-2.3345
14585	14585.0	0.9375	0.00109214	91566.0	205.0	-1.11	1.08	0.6677	-0.9808	-1.3237	-2.6493	2.551	-3.9656	2.551	-3.9656
14586	14586.0	0.9479	0.00108872	40167.0	123.0	-0.8	1.4	0.6121	-0.5386	-0.8644	-2.3435	2.8731	-3.6639	2.8731	-3.6639
14587	14587.0	0.9583	0.00108862	46734.0	131.0	-0.45	1.41	0.6104	-0.4389	-0.7341	-2.3345	2.8825	-3.6551	2.8825	-3.6551
14588	14588.0	0.9688	0.00109494	62824.0	270.0	-1.03	0.82	0.6777	-0.8308	-1.1552	-2.8982	2.2887	-4.2112	2.2887	-4.2112
14589	14589.0	0.9792	0.00110365	13737.0	69.0	-1.96	0.02	0.7477	-1.3643	-1.7571	-3.6645	1.4814	-4.9672	1.4814	-4.9672
14590	14590.0	0.9896	0.00109885	11803.0	90.0	-1.56	0.1	0.656	-0.7258	-1.1965	-3.2437	1.9247	-4.552	1.9247	-4.552
14591	14591.0	0.0	0.00109866	8452.0	25.0	-1.74	0.02	0.6523	-0.5666	-1.0712	-3.227	1.9424	-4.5355	1.9424	-4.5355
14592	14592.0	0.0104	0.00109101	31673.0	22.0	-1.25	0.55	0.5159	0.3266	-0.3011	-2.5484	2.6572	-3.8661	2.6572	-3.8661
14593	14593.0	0.0208	0.001091	42871.0	34.0	-1.36	0.55	0.5157	0.3145	-0.2164	-2.5475	2.6581	-3.8653	2.6581	-3.8653
14594	14594.0	0.0312	0.00109462	38988.0	40.0	-1.69	0.21	0.5732	0.0501	-0.4618	-2.8698	2.3186	-4.1832	2.3186	-4.1832
14595	14595.0	0.0417	0.00109572	13015.0	32.0	-1.79	0.04	0.5904	0.0307	-0.4596	-2.9673	2.2159	-4.2794	2.2159	-4.2794
14596	14596.0	0.0521	0.00109156	22768.0	104.0	-1.41	0.04	0.5012	0.3732	-0.0198	-2.5975	2.6054	-3.9146	2.6054	-3.9146
14597	14597.0	0.0625	0.00108964	16356.0	43.0	-1.58	0.03	0.4634	0.3893	0.2118	-2.4259	2.7862	-3.7453	2.7862	-3.7453
14598	14598.0	0.0729	0.001084	7821.0	32.0	-1.5	0.55	0.3684	0.7404	0.7197	-1.9182	3.321	-3.2445	3.321	-3.2445
14599	14599.0	0.0833	0.00108691	19807.0	36.0	-1.76	0.28	0.4378	0.3356	0.5299	-2.1808	3.0444	-3.5035	3.0444	-3.5035
14600	14600.0	0.0938	0.00108458	13762.0	51.0	-1.55	0.66	0.397	0.477	0.6994	-1.9707	3.2658	-3.2962	3.2658	-3.2962
14601	14601.0	0.1042	0.00108	8600.0	37.0	-1.13	1.08	0.3272	0.7758	1.0726	-1.555	3.7037	-2.8861	3.7037	-2.8861
14602	14602.0	0.1146	0.00107751	21308.0	54.0	-0.9	1.32	0.2943	0.8102	1.2374	-1.3275	3.9434	-2.6617	3.9434	-2.6617
14603	14603.0	0.125	0.00108692	10942.0	35.0	-1.76	0.44	0.5108	-0.1638	0.3118	-2.1817	3.0435	-3.5044	3.0435	-3.5044
14604	14604.0	0.1354	0.0010817	6989.0	20.0	-1.29	0.92	0.4262	0.2041	0.6606	-1.7097	3.5407	-3.0387	3.5407	-3.0387
14605	14605.0	0.1458	0.00108118	11211.0	30.0	-1.24	0.97	0.4182	0.1545	0.6	-1.6624	3.5905	-2.9921	3.5905	-2.9921
14606	14606.0	0.1562	0.00107834	29912.0	148.0	-0.98	1.24	0.3732	0.3526	0.7393	-1.4034	3.8633	-2.7366	3.8633	-2.7366
14607	14607.0	0.1667	0.00107242	56916.0	134.0	-0.43	2.01	0.2959	0.7377	1.1799	-0.8591	4.4367	-2.1997	4.4367	-2.1997
14608	14608.0	0.1771	0.00107296	19028.0	36.0	-0.46	1.96	0.3111	0.5516	1.0169	-0.909	4.3841	-2.2489	4.3841	-2.2489
14609	14609.0	0.1875	0.00107119	66911.0	292.0	-0.14	2.13	0.2874	0.615	1.038	-0.7453	4.5566	-2.0874	4.5566	-2.0874
14610	14610.0	0.1979	0.00109165	46555.0	138.0	-1.69	0.21	0.6485	-1.1089	-0.8806	-2.6056	2.597	-3.9225	2.597	-3.9225
14611	14611.0	0.2083	0.00108401	23109.0	66.0	-1.0	0.92	0.5313	-0.4455	-0.2284	-1.9191	3.3201	-3.2454	3.3201	-3.2454
14612	14612.0	0.2188	0.00108033	20677.0	65.0	-0.66	1.26	0.4822	-0.1222	0.054	-1.5261	2.1882	-2.9158	3.672	-2.9158
14613	14613.0	0.2292	0.00107697	20291.0	59.0	-0.15	1.58	0.4391	0.1406	0.3226	-1.2189	2.507	-2.6129	3.9955	-2.6129
14614	14614.0	0.2396	0.00107555	13474.0	28.0	-0.02	1.72	0.4205	0.2403	0.3847	-1.0885	2.6424	-2.4843	4.1328	-2.4843
14615	14615.0	0.25	0.0010837	7043.0	37.0	-0.21	0.95	0.5483	-0.3834	-0.3757	-1.8323	1.8704	-3.2177	3.3496	-3.2177
14616	14616.0	0.2604	0.00108826	49023.0	146.0	-0.51	0.53	0.6052	-0.6251	-0.7425	-2.2437	1.4436	-3.6232	2.9166	-3.6232
14617	14617.0	0.2708	0.0010885	34613.0	57.0	-0.54	0.51	0.6082	-0.4482	-0.6971	-2.2652	1.4212	-3.6445	2.8939	-3.6445
14618	14618.0	0.2812	0.00108529	4322.0	15.0	-0.15	0.89	0.5432	-0.227	-0.4134	-1.9762	1.7212	-3.3595	3.1982	-3.3595
14619	14619.0	0.2917	0.00108939	5715.0	14.0	-0.53	0.51	0.606	-0.5408	-0.7411	-2.3451	1.3384	-3.7232	2.8098	-3.7232
14620	14620.0	0.3021	0.00109141	16752.0	30.0	-0.71	0.36	0.6348	-0.598	-0.8624	-2.5258	1.1508	-3.9014	2.6195	-3.9014
14621	14621.0	0.3125	0.00109141	17581.0	29.0	-0.71	0.46	0.6348	-0.4326	-0.7825	-2.5258	1.1508	-3.9014	2.6195	-3.9014
14622	14622.0	0.3229	0.00109403	3971.0	31.0	-0.95	0.22	0.6766	-0.4599	-0.8885	-2.7592	0.9086	-4.1315	2.3738	-4.1315
14623	14623.0	0.3333	0.00109224	24518.0	14.0	-0.79	0.39	0.62	-0.199	-0.6084	-2.5999	1.0739	-3.9744	2.5416	-3.9744
14624	14624.0	0.3438	0.00109394	9542.0	23.0	-0.94	0.23	0.6522	-0.2892	-0.6242	-2.7512	0.9169	-4.1236	2.3822	-4.1236
14625	14625.0	0.3542	0.00108827	4192.0	59.0	-0.42	1.31	0.4905	0.2277	-0.1271	-2.2446	1.4427	-3.6241	2.9156	-3.6241
14626	14626.0	0.3646	0.00108954	12000.0	64.0	-0.54	2.21	0.5215	0.1596	-0.2097	-2.3585	1.3244	-3.7364	2.7957	-3.7364
14627	14627.0	0.375	0.0010844	20228.0	66.0	-0.0	2.69	0.4051	0.5768	0.2883	-1.8957	1.8047	-3.2802	3.2829	-3.2802
14628	14628.0	0.3854	0.00109096	11719.0	21.0	-0.52	2.08	0.5535	-0.0331	-0.2292	-2.4856	1.1925	-3.8617	2.6619	-3.8617
14629	14629.0	0.3958	0.00109103	6996.0	32.0	-0.35	2.07	0.5549	-0.0439	-0.141	-2.4919	1.186	-3.8679	2.6553	-3.8679
14630	14630.0	0.4062	0.00109535	14166.0	52.0	-0.69	1.67	0.636	-0.423	-0.464	-2.8764	0.787	-4.247	2.2504	-4.247
14631	14631.0	0.4167	0.00109442	21978.0	101.0	-0.6	1.75	0.6082	-0.3135	-0.3419	-2.7939	0.8726	-4.1657	2.3373	-4.1657
14632	14632.0	0.4271	0.00109058	7712.0	26.0	-0.21	2.11	0.5023	-0.001	0.0218	-2.4516	2.1117	-3.1726	2.6976	-3.8282
14633	14633.0	0.4375	0.00109555	42219.0	43.0	-0.66	1.65	0.6059	-0.3716	-0.3696	-2.8942	1.6485	-3.6119	2.2318	-4.2645
14634	14634.0	0.4479	0.00109553	110754.0	258.0	-0.17	1.65	0.6053	-0.3015	-0.3304	-2.8924	1.6503	-3.6101	2.2336	-4.2628
14635	14635.0	0.4583	0.00109967	99172.0	398.0	-0.78	1.27	0.6806	-0.5032	-0.6555	-3.258	1.2677	-3.973	1.8487	-4.6232
14636	14636.0	0.4688	0.00110519	76469.0	206.0	-1.35	0.76	0.7537	-0.8392	-1.0686	-3.7412	0.7619	-4.0889	1.34	-5.0996
14637	14637.0	0.4792	0.001105	64113.0	189.0	-1.33	0.53	0.7469	-0.6641	-0.9854	-3.7246	0.7792	-4.0724	1.3575	-5.0833
14638	14638.0	0.4896	0.00109947	21911.0	96.0	-0.84	1.04	0.5704	-0.1177	-0.4435	-3.2404	1.2861	-3.5899	1.8673	-4.6059
14639	14639.0	0.5	0.00110352	64761.0	84.0	-1.23	0.67	0.6426	-0.3812	-0.7511	-3.5955	0.9143	-3.9437	1.4934	-4.956
14640	14640.0	0.5104	0.00110084	10175.0	107.0	-1.01	0.18	0.5688	-0.0221	-0.4333	-3.3608	1.16	-3.7099	1.7405	-4.7246
14641	14641.0	0.5208	0.00109736	24310.0	60.0	-0.7	0.5	0.4846	0.3155	-0.07	-3.0543	1.4808	-3.4045	2.0631	-4.4224
14642	14642.0	0.5312	0.00110197	10597.0	31.0	-1.11	0.0	0.5806	-0.0311	-0.3818	-3.4599	1.0563	-3.8086	1.6362	-4.8223
14643	14643.0	0.5417	0.00109517	7665.0	29.0	-0.5	0.7	0.4397	0.5383	0.2624	-2.8605	1.6838	-3.2114	2.2672	-4.2313
14644	14644.0	0.5521	0.00109524	10279.0	69.0	-0.5	0.75	0.4413	0.4183	0.2816	-2.8667	1.6773	-3.2176	2.2607	-4.2374
14645	14645.0	0.5625	0.00109359	75192.0	58.0	-0.35	1.03	0.4086	0.4394	0.4222	-2.7201	1.8307	-3.0715	2.415	-4.0929
14646	14646.0	0.5729	0.00109128	8076.0	27.0	-0.14	1.24	0.3645	0.5582	0.6155	-2.5142	2.0462	-2.8664	2.6318	-3.8899
14647	14647.0	0.5833	0.001095	8685.0	22.0	-0.48	1.26	0.4716	0.1193	0.3006	-2.8454	1.6995	-3.1963	2.2831	-4.2164
14648	14648.0	0.5938	0.00109569	4968.0	22.0	-0.54	1.2	0.4902	-0.0025	0.2383	-2.9066	1.6355	-3.2573	2.2187	-4.2768
14649	14649.0	0.6042	0.00109366	3687.0	22.0	-0.36	1.38	0.4374	0.1408	0.413	-2.7264	1.8242	-3.0777	2.4084	-4.0991
14650	14650.0	0.6146	0.00108997	27865.0	33.0	-0.02	1.82	0.356	0.3422	0.6936	-2.397	2.1689	-2.7496	2.7551	-3.7744
14651	14651.0	0.625	0.00109868	1717.0	13.0	-0.24	1.01	0.5742	-0.4133	-0.1442	-3.1708	1.3589	-3.5206	1.9405	-4.5373
14652	14652.0	0.6354	0.00109902	31710.0	55.0	-0.25	0.98	0.5806	-0.4012	-0.2113	-3.2008	1.3275	-3.5504	1.909	-4.5668
14653	14653.0	0.6458	0.00110285	27020.0	34.0	-0.6	0.63	0.6504	-0.6421	-0.5375	-3.5369	0.9757	-3.8854	1.5551	-4.8982
14654	14654.0	0.6562	0.00110346	9498.0	80.0	-0.65	0.57	0.6609	-0.559	-0.5928	-3.5903	0.9198	-3.9385	1.4989	-4.9508
14655	14655.0	0.6667	0.00110156	40085.0	49.0	-0.48	0.85	0.5959	-0.3131	-0.417	-3.424	1.0939	-3.7728	1.674	-4.7868
14656	14656.0	0.6771	0.00110263	46267.0	122.0	-0.02	0.83	0.6205	-0.3311	-0.4818	-3.5177	0.9958	-3.8662	1.5753	-4.8792
14657	14657.0	0.6875	0.00110763	9632.0	33.0	-0.43	0.37	0.7148	-0.6234	-0.8969	-3.9532	0.5399	-4.3002	1.1168	-5.3086
14658	14658.0	0.6979	0.00110284	13429.0	33.0	-0.0	0.81	0.5594	-0.0459	-0.4201	-3.5361	0.9766	-3.8845	1.556	-4.8974
14659	14659.0	0.7083	0.00110345	9300.0	59.0	-0.06	0.75	0.5732	-0.0471	-0.4256	-3.5894	0.9207	-3.9377	1.4998	-4.9499
14660	14660.0	0.7188	0.00110774	4434.0	15.0	-0.44	0.36	0.6604	-0.3358	-0.726	-3.9628	0.5299	-4.037	1.1068	-5.318
14661	14661.0	0.7292	0.00110775	5563.0	25.0	-0.44	0.36	0.6606	-0.2814	-0.6278	-3.9636	0.529	-4.0379	1.1058	-5.3189
14662	14662.0	0.7396	0.00110408	14833.0	38.0	-0.11	0.69	0.5337	0.0571	-0.2427	-3.6444	0.8632	-3.7189	1.4419	-5.0042
14663	14663.0	0.75	0.00110428	1949.0	1.0	-0.75	0.68	0.5393	0.0697	-0.2089	-3.6618	0.8449	-3.7364	1.4236	-5.0214
14664	14664.0	0.7604	0.00110771	30114.0	78.0	-1.06	0.36	0.6289	-0.1828	-0.4333	-3.9602	0.5326	-3.6065	1.1095	-5.3155
14665	14665.0	0.7708	0.00111088	10159.0	65.0	-1.34	0.08	0.6932	-0.4311	-0.592	-4.2342	0.2458	-3.8816	0.821	-5.5857
14666	14666.0	0.7812	0.0011041	3905.0	17.0	-0.73	0.59	0.4839	0.1946	0.0512	-3.6461	0.8613	-3.2914	1.4401	-5.0059
14667	14667.0	0.7917	0.00110718	4712.0	17.0	-1.01	0.31	0.5551	-0.042	-0.178	-3.9142	0.5808	-3.5604	1.1579	-5.2701
14668	14668.0	0.8021	0.00110794	13611.0	23.0	-1.08	0.24	0.5721	-0.1083	-0.2158	-3.9801	0.5118	-3.6266	1.0885	-5.3351
14669	14669.0	0.8125	0.00110901	4511.0	29.0	-1.17	0.14	0.5974	-0.1905	-0.2787	-4.0727	0.4148	-3.7195	0.991	-5.4265
14670	14670.0	0.8229	0.00110902	3866.0	13.0	-1.17	0.14	0.5976	-0.1357	-0.2348	-4.0736	0.4139	-3.7204	0.9901	-5.4273
14671	14671.0	0.8333	0.00110957	11022.0	16.0	-1.22	0.09	0.6136	-0.1256	-0.2426	-4.1211	0.3641	-3.7681	0.94	-5.4742
